"EventId","Station","SampleDate","SampleTime","Longitude","CHLA","DIN","DO","DOC","DON","DOP","FCOLI_C","FSS","KD","NH4F","NO23F","NO2F","NO3F","PC","PH","PHEO","PN","PO4F","PP","SALINITY","SECCHI","SIF","SIGMA_T","SPCOND","TDN","TDP","TN","TON","TP","TSS","TURB_NTU","VSS","WTEMP"
510322,"TF5.5","2020-12-01","10:20:00",-77.23283,2.3,0.48,10.17,3.38,0.152,0.017,225,16,NA,0.048,0.432,0.003,0.429,0.861,7.46,0.1,0.095,0.013,0.037,NA,0.5,5.0467,NA,156,0.632,0.03,0.70325,0.22325,0.067,21,16.3,5,12.16
510323,"TF5.5A","2020-10-06","10:40:00",-77.1284,37.5,0.106,9.46,NA,0.293,0.01575,25,17,NA,0.013,0.093,0.004,0.089,2.14,7.79,14.4,0.316,0.003,0.0578,NA,0.4,NA,NA,148,0.399,0.018,0.715,0.609,0.0758,22,15.8,5,20.32
510324,"TF5.5A","2020-11-04","11:50:00",-77.1284,1.7,0.2815,9.4,NA,0.3575,0.019,100,14,NA,0.0515,0.23,0.003,0.227,0.759,7.27,0.29,NA,0.0105,0.0236,NA,0.3,NA,NA,122,0.639,0.0295,NA,NA,0.0531,18,24.85,4,13.57
510325,"TF5.5A","2020-12-10","11:15:00",-77.1284,1.74,0.348,11.27,NA,0.26,0.018,450,18,NA,0.047,0.301,0.003,0.298,1.22,7.06,0.29,0.167,0.016,0.0535,NA,0.2,NA,NA,86,0.608,0.034,NA,NA,0.0875,30,36.4,12,7.59
510326,"TF5.6","2020-10-06","11:15:00",-76.99057,16.5,0.093,8.5,NA,0.253,0.01,25,11,NA,0.033,0.06,0.003,0.057,1.26,7.51,10.4,0.149,0.004,0.0402,NA,0.5,NA,NA,153,0.346,0.014,NA,NA,NA,14,11.4,3,20.81
510327,"TF5.6","2020-11-04","11:20:00",-76.99057,2.38,0.305,8.69,NA,0.342,0.02,25,9,NA,0.076,0.229,0.005,0.224,0.772,7.05,0.66,0.119,0.014,0.0327,NA,0.3,NA,NA,101,0.647,0.034,0.73625,0.43125,0.0667,14,33.1,5,13.44
510328,"TF5.6","2020-12-10","10:42:00",-76.99057,1.6,0.374,10.74,NA,0.236,0.017,375,18,NA,0.054,0.32,0.004,0.316,1.01,7.06,0.24,0.126,0.015,0.0449,NA,0.3,NA,NA,97,0.61,0.032,NA,NA,0.0769,25,23.8,7,7.87
583797,"LE5.1","2021-01-05","09:00:00",-76.64833,1.25,0.421,11.25,NA,0.196,0.013,25,36,NA,0.063,0.358,0.006,0.352,1.84,7.4,1.5,0.191,0.019,0.066,0.11,0.3,NA,0.03411,236.3,0.617,0.032,NA,NA,0.098,44,48.2,8,7.41
583798,"LE5.1","2021-02-04","10:00:00",-76.64833,2.53,0.446,12.34,NA,0.162,0.002,25,4,NA,0.064,0.382,0.003,0.379,0.807,7.8,1.16,0.116,0.015,0.0298,2.29,0.4,NA,1.87611,4315,0.608,0.017,NA,NA,0.0468,9,12.9,5,4.21
583799,"LE5.1","2021-03-25","09:30:00",-76.64833,6.57,0.303,10.81,NA,0.164,0.005,25,3,NA,0.018,0.285,0.002,0.283,0.611,7.82,1.88,0.092,0.005,0.019,1.5,1.2,NA,0.68802,2873,0.467,0.01,NA,NA,NA,5,4.62,2,12.38
583834,"RET5.2","2021-01-05","09:30:00",-76.78219,1.1,0.413,11.4,NA,0.181,0.011,100,28,4.901,0.057,0.356,0.006,0.35,1.22,7.28,0.96,0.121,0.015,0.0627,0.04,0.3,3.785,0.01494,93.4,0.594,0.026,NA,NA,0.0887,34,47.2,6,6.63
583835,"RET5.2","2021-02-04","10:30:00",-76.78219,2.94,0.525,12.63,NA,0.137,0.006,25,33,NA,0.072,0.453,0.005,0.448,0.955,7.81,4.43,0.13,0.013,0.0252,0.24,0.3,4.486,0.23065,517,0.662,0.019,NA,NA,0.0442,40,39.5,7,3.65
583836,"RET5.2","2021-03-25","10:00:00",-76.78219,7.9,0.333,11.07,2.73,0.187,0.007,25,13,3.3946,0.012,0.321,0.004,0.317,1.17,8.07,1.17,0.188,0.007,0.0294,0.07,0.7,3.0841,-0.41377,144,0.52,0.014,NA,NA,NA,16,11.4,3,12.26
583873,"TF5.5","2021-01-04","10:05:00",-77.23283,1,0.454,12.02,3.17,0.132,0.008,600,12,2.5902,0.059,0.395,0.005,0.39,0.676,7.21,0.1,0.079,0.014,0.0282,NA,0.4,4.2056,NA,114,0.586,0.022,0.64525,0.19125,0.0502,16,20.4,4,6.8
583874,"TF5.5","2021-02-02","10:20:00",-77.23283,2.26,0.392,13,3.5,0.191,0.006,200,11,3.5864,0.041,0.351,0.004,0.347,0.853,7.39,0.62,0.092,0.01,0.0309,NA,0.3,4.0654,NA,152,0.583,0.016,0.652,0.26,0.0469,14,22.1,3,3.8
583875,"TF5.5","2021-03-11","11:50:00",-77.23283,2.62,0.435,11.75,2.2,0.105,0.007,50,12,1.9915,0.041,0.394,0.003,0.391,0.872,7.47,0.58,0.113,0.008,0.028,NA,0.5,3.9252,NA,134,0.54,0.015,0.62475,0.18975,0.043,15,12.9,3,10.13
583876,"TF5.5A","2021-01-05","11:10:00",-77.1284,1.25,0.49,11.68,NA,0.128,0.01,550,19,NA,0.086,0.404,0.006,0.398,0.888,7.27,0.15,0.072,0.013,0.0316,NA,0.4,NA,NA,114,0.618,0.023,0.672,0.182,0.0546,23,20.6,4,6.99
583877,"TF5.5A","2021-02-03","11:00:00",-77.1284,2.92,0.462,12.77,NA,0.184,0.011,200,16,NA,0.072,0.39,0.003,0.387,1.03,7.53,1.18,0.095,0.009,0.0362,NA,0.4,NA,NA,166,0.646,0.02,0.71725,0.25525,0.0562,21,24.1,5,3.64
583878,"TF5.5A","2021-03-11","11:25:00",-77.1284,3.61,0.447,11.55,NA,0.121,0.008,25,16,NA,0.046,0.401,0.004,0.397,1.14,7.36,0.72,0.146,0.008,0.033,NA,0.5,NA,NA,131,0.568,0.016,NA,NA,0.049,20,18.7,4,10.39
583879,"TF5.6","2021-01-05","10:35:00",-76.99057,1.08,0.483,11.92,NA,0.132,0.007,25,23,NA,0.083,0.4,0.006,0.394,1.03,7.14,0.74,0.098,0.013,0.0398,NA,0.4,NA,NA,107,0.615,0.02,0.6885,0.2055,0.0598,27,32.6,4,6.4
583880,"TF5.6","2021-02-03","10:30:00",-76.99057,2.9,0.446,12.52,NA,0.129,0.006,25,18,NA,0.048,0.398,0.004,0.394,0.884,7.43,1.32,0.085,0.009,0.036,NA,0.4,NA,NA,143,0.575,0.015,0.63875,0.19275,0.051,21,21.7,3,3.75
583881,"TF5.6","2021-03-11","10:50:00",-76.99057,2.3,0.448,11.19,NA,0.133,0.006,25,13,NA,0.048,0.4,0.004,0.396,0.982,7.17,1.3,0.128,0.008,0.035,NA,0.5,NA,NA,113,0.581,0.014,NA,NA,NA,16,20.7,3,9.85
587629,"LE5.1","2021-04-06","09:15:00",-76.64833,15.5,0.167,11.26,NA,0.15,0.004,25,5,NA,0.008,0.159,0.002,0.1575,1.39,8.47,5.12,0.22,0.004,0.0372,1.14,0.8,NA,0.14503,2218,0.316,0.008,0.536,0.408,NA,10,8.83,5,14.34
587630,"LE5.1","2021-05-18","09:00:00",-76.64833,6.1,0.005,8.63,NA,0.19,0.006,25,8,NA,0.003,0.002,0.002,0,0.778,7.74,3.04,0.121,0.005,0.03,4.22,0.6,NA,1.54906,7695,0.197,0.011,NA,0.3135,NA,11,9.05,3,19.73
587631,"LE5.1","2021-06-08","09:00:00",-76.64833,5.39,0.057,7.39,NA,0.184,0.004,25,14,NA,0.024,0.033,0.002,0.0315,0.93,7.55,4.44,0.132,0.011,0.0352,3.79,0.4,NA,-0.32709,6920,0.241,0.015,NA,0.3235,0.0502,18,11.9,4,26.12
587632,"LE5.1","2021-07-07","09:00:00",-76.64833,7.69,0.023,7.12,NA,0.23,0.007,25,4,NA,0.015,0.008,0.002,0.006,0.82,7.63,2.7,0.146,0.014,0.0287,4.77,0.7,NA,-0.1264,8613,0.258,0.021,NA,0.3815,0.0497,12,7.74,8,28.02
587633,"LE5.1","2021-08-05","09:15:00",-76.64833,3.01,0.076,6.27,NA,0.22,0.009,25,5,NA,0.05,0.026,0.002,0.024,0.779,7.31,1.42,0.11,0.025,0.0216,9.92,NA,NA,4.12238,16939,0.296,0.034,NA,NA,0.0556,7,5.63,2,26.69
587634,"LE5.1","2021-09-08","08:45:00",-76.64833,6.92,0.093,6.77,NA,0.274,0.009,25,11,NA,0.034,0.059,0.044,0.015,1.15,7.47,3.39,0.17,0.022,0.0364,6.43,0.8,NA,1.46468,11347,0.367,0.031,0.537,0.444,0.0674,14,11.9,3,26.82
587703,"RET5.2","2021-04-06","10:00:00",-76.78219,15.7,0.274,10.39,3.65,0.17,0.008,25,12,NA,0.006,0.268,0.004,0.264,1.4,8.16,4.4,0.193,0.008,0.0361,0.07,0.5,3.1308,-0.69552,144,0.441,0.016,0.634,NA,0.0521,16,12.5,4,14.41
587704,"RET5.2","2021-05-18","10:00:00",-76.78219,10.2,0.007,9.23,3.18,0.19,0.006,25,18,NA,0.005,0.002,0.002,0,1.16,8.14,6.72,0.163,0.004,0.046,0.94,0.8,0.2336,-0.97261,1840,0.192,0.01,0.355,0.3485,NA,24,16.9,6,19.8
587705,"RET5.2","2021-06-08","10:00:00",-76.78219,6.87,0.046,7.39,3.06,0.187,0.006,25,10,2.7627,0.024,0.022,0.002,0.0205,1.17,7.55,5.63,0.211,0.009,0.0163,3.79,0.4,0.3271,-0.32709,6920,0.233,0.015,NA,0.40275,0.0313,13,10.3,3,26.12
587706,"RET5.2","2021-07-07","09:30:00",-76.78219,12.5,0.015,7.21,3.84,0.27,0.013,25,6,3.0122,0.008,0.007,0.002,0.005,0.679,7.65,4.39,0.116,0.012,0.0337,0.97,0.5,0.5607,-2.88973,1922,0.286,0.025,NA,0.3875,0.0587,16,12.6,10,27.7
587707,"RET5.2","2021-08-05","10:00:00",-76.78219,6.78,0.089,6.4,4.01,0.25,0.006,25,8,3.0322,0.044,0.045,0.003,0.042,0.859,7.32,3.22,0.118,0.018,0.0296,4.8,0.5,0.8879,0.23664,8645,0.339,0.024,NA,NA,0.0536,12,11.1,4,26.83
587708,"RET5.2","2021-09-08","09:15:00",-76.78219,9.9,0.066,6.61,4.6,0.297,0.008,25,21,4.0334,0.01,0.056,0.024,0.032,1.34,7.46,6.94,0.187,0.016,0.0439,2.66,0.6,0.6542,-1.24417,4977,0.363,0.024,0.55,0.484,0.0679,27,16.5,6,26.36
587791,"TF5.5","2021-04-06","10:30:00",-77.23283,15.3,0.302,10.38,4.01,0.186,0.01,25,7,2.274,0.05,0.252,0.005,0.247,0.897,7.1,1.27,0.087,0.008,0.0277,NA,0.6,4.2056,NA,133,0.488,0.018,0.55325,0.25125,0.0457,11,11.1,4,14.4
587792,"TF5.5","2021-05-05","09:40:00",-77.23283,27.2,0.129,8.66,2.85,0.17,0.007,25,11,2.179,0.009,0.12,0.008,0.112,1.5,7.89,11.7,0.24,0.003,0.0518,NA,0.7,3.1776,NA,173,0.297,0.01,NA,NA,NA,16,10.5,5,21.97
587793,"TF5.5","2021-06-08","11:40:00",-77.23283,36.4,0.068,8.57,3.42,0.218,0.009,25,16,2.6952,0.012,0.056,0.006,0.05,1.81,7.74,9.66,0.257,0.003,0.0501,NA,0.4,0.6075,NA,221,0.286,0.012,NA,NA,NA,23,14.7,7,27.09
587794,"TF5.5","2021-07-07","11:40:00",-77.23283,57.9,0.008,9.11,4.21,0.25,0.01,25,17,2.8325,0.006,0.002,0.002,0,3.41,8.3,15.8,0.541,0.003,0.078,NA,0.5,0.9813,NA,206,0.257,0.013,0.798,0.7905,NA,25,17.6,8,29.11
587795,"TF5.5","2021-08-03","11:45:00",-77.23283,43.2,0.08,6.85,4.53,0.285,0.013,50,15,2.7903,0.045,0.035,0.008,0.027,2.05,7.6,22.1,0.385,0.003,0.0696,NA,0.5,0.5607,NA,239,0.365,0.016,0.75,0.67,0.0856,21,13.2,6,28.7
587796,"TF5.5","2021-09-02","11:30:00",-77.23283,64.2,0.035,7.31,5.45,0.303,0.009,25,15,3.0269,0.01,0.025,0.005,0.02,2.86,7.83,22.3,0.499,0.003,0.0778,NA,0.5,1.3084,NA,230,0.338,0.012,0.837,0.802,NA,23,16.2,8,28.84
587797,"TF5.5A","2021-04-19","10:45:00",-77.1284,12.9,0.291,9.69,NA,0.167,0.006,25,5,NA,0.029,0.262,0.006,0.256,0.652,7.46,3.36,0.071,0.004,0.0301,NA,0.5,NA,NA,129,0.458,0.01,0.51125,0.22025,NA,8,13.4,3,17.26
587798,"TF5.5A","2021-05-04","10:20:00",-77.1284,11.1,0.186,8.64,NA,0.164,0.008,25,8,NA,0.057,0.129,0.005,0.124,1.09,7.82,9.49,0.154,0.008,0.0309,NA,0.9,NA,NA,153,0.35,0.016,NA,NA,0.0469,11,7.88,3,20.13
587799,"TF5.5A","2021-06-08","11:20:00",-77.1284,26.8,0.025,8.12,NA,0.21,0.011,25,9,NA,0.022,0.003,0.002,0.001,1.56,7.76,11.6,0.236,0.004,0.0453,NA,0.5,NA,NA,215,0.237,0.015,NA,0.4485,0.0603,14,9.7,5,27.1
587800,"TF5.5A","2021-07-07","11:15:00",-77.1284,40.1,0.008,7.91,NA,0.23,0.009,25,7,NA,0.006,0.002,0.002,0,2.72,8.25,12.3,0.393,0.003,0.0568,NA,0.6,NA,NA,214,0.239,0.012,0.632,0.6245,NA,16,10.7,9,28.84
587801,"TF5.5A","2021-08-03","11:20:00",-77.1284,23.2,0.129,5.64,NA,0.297,0.012,25,14,NA,0.088,0.041,0.011,0.03,1.87,7.42,18.3,0.32,0.009,0.0626,0.1,0.5,NA,-3.86585,223,0.426,0.021,0.746,0.617,0.0836,20,12.1,6,28.82
587802,"TF5.5A","2021-09-02","11:05:00",-77.1284,57.9,0.037,6.91,NA,0.3,0.011,25,17,NA,0.012,0.025,0.009,0.016,2.6,7.6,21.2,0.48,0.003,0.0778,NA,0.6,NA,NA,213,0.337,0.014,0.817,0.78,NA,24,14.6,7,29.38
587803,"TF5.6","2021-04-19","11:25:00",-76.99057,11,0.218,9.4,NA,0.127,0.005,25,17,NA,0.014,0.204,0.004,0.2,0.908,7.61,6.96,0.129,0.004,0.0309,NA,0.6,NA,NA,157,0.345,0.009,NA,NA,NA,21,13.8,4,18.05
587804,"TF5.6","2021-05-04","10:50:00",-76.99057,11.2,0.265,8.85,NA,0.141,0.005,25,8,NA,0.04,0.225,0.008,0.217,0.893,7.72,4.76,0.103,0.009,0.0335,NA,0.8,NA,NA,140,0.406,0.014,0.48325,0.21825,NA,12,8.84,4,19.56
587805,"TF5.6","2021-06-08","10:50:00",-76.99057,9.95,0.042,7.79,NA,0.196,0.009,25,6,NA,0.02,0.022,0.004,0.018,0.919,7.61,5.26,0.077,0.008,0.0255,NA,0.7,NA,NA,208,0.238,0.017,0.29575,0.25375,0.0425,9,6.46,3,25.8
587806,"TF5.6","2021-07-07","10:45:00",-76.99057,19.6,0.045,7.31,NA,0.226,0.011,25,5,NA,0.018,0.027,0.006,0.021,1.88,7.68,6.24,0.294,0.01,0.0402,NA,0.7,NA,NA,215,0.271,0.021,NA,NA,0.0612,10,7.33,5,28.71
587807,"TF5.6","2021-08-03","10:50:00",-76.99057,18.3,0.124,5.86,NA,0.245,0.006,25,12,NA,0.027,0.097,0.011,0.086,1.16,7.43,10.4,0.182,0.011,0.0402,0.24,0.5,NA,-3.79576,504,0.369,0.017,NA,NA,0.0572,16,11.3,4,28.94
587808,"TF5.6","2021-09-02","10:35:00",-76.99057,28.4,0.103,6.41,NA,0.319,0.008,25,15,NA,0.027,0.076,0.013,0.063,1.59,7.48,12.5,0.273,0.008,0.0532,NA,0.7,NA,NA,332,0.422,0.016,NA,NA,0.0692,20,12.7,5,29.46
596830,"LE5.1","2021-10-06","08:45:00",-76.64833,5.43,0.086,7.26,NA,0.284,0.004,25,10,NA,0.023,0.063,0.014,0.049,0.837,7.45,4.31,0.133,0.023,0.0334,6.61,0.8,NA,2.28214,11623,0.37,0.027,NA,NA,0.0604,13,10.8,3,24.31
596831,"LE5.1","2021-11-04","09:00:00",-76.64833,3.1,0.23,8.69,NA,0.283,0.007,25,6,NA,0.015,0.215,0.028,0.187,0.766,7.77,1.44,0.088,0.027,0.0205,6.26,1.1,NA,3.72653,10957,0.513,0.034,NA,NA,0.0545,10,8.2,4,16.6
596832,"LE5.1","2021-12-15","09:00:00",-76.64833,2.31,0.152,10.54,NA,0.225,0.003,25,4,NA,0.022,0.13,0.002,0.1285,0.469,7.86,0.2,0.078,0.019,0.0121,9.96,1.5,NA,7.58291,16942,0.377,0.022,NA,0.33475,0.0341,6,5.16,2,9.88
596869,"RET5.2","2021-10-06","09:15:00",-76.78219,7.65,0.103,7.11,NA,0.285,0.007,25,11,NA,0.031,0.072,0.006,0.066,2.88,7.44,15.6,0.372,0.015,0.1057,2.97,0.6,0.8411,-0.35775,5468,0.388,0.022,0.76,0.657,0.1277,22,14.2,11,23.87
596870,"RET5.2","2021-11-04","09:30:00",-76.78219,8.56,0.198,8.75,4.14,0.257,0.006,25,10,NA,0.018,0.18,0.009,0.171,0.933,7.77,4.84,0.128,0.017,0.0326,2.95,0.7,1.215,1.23299,5409,0.455,0.023,NA,NA,0.0556,14,11.8,4,16.3
596871,"RET5.2","2021-12-15","09:30:00",-76.78219,2.7,0.207,10.47,3.68,0.239,0.005,25,19,NA,0.057,0.15,0.002,0.1485,0.867,7.78,2.88,0.119,0.019,0.0333,4.68,0.6,0.8879,3.42386,8435,0.446,0.024,NA,0.39475,0.0573,26,17.3,7,10.15
596912,"TF5.5","2021-10-05","12:10:00",-77.23283,30.3,0.251,8.37,4.01,0.247,0.009,25,20,2.8675,0.022,0.229,0.007,0.222,2.05,7.66,16.3,0.332,0.006,0.0658,NA,0.5,2.8972,NA,192,0.498,0.015,0.83,0.579,0.0808,26,17.8,6,23.68
596913,"TF5.5","2021-11-04","11:45:00",-77.23283,23.3,0.166,8.71,3.6,0.204,0.005,50,12,2.7028,0.016,0.15,0.004,0.146,1.47,7.56,8,0.259,0.005,0.0432,NA,0.7,2.9439,NA,239,0.37,0.01,NA,NA,NA,16,11.6,4,15.53
596914,"TF5.5","2021-12-07","11:30:00",-77.23283,20.4,0.217,10.68,3.44,0.209,0.004,100,11,NA,0.028,0.189,0.004,0.185,1.35,7.78,8.97,0.196,0.004,0.0366,NA,0.6,2.8972,NA,273,0.426,0.008,NA,NA,NA,15,10.3,4,10.24
596915,"TF5.5A","2021-10-05","11:45:00",-77.1284,29.1,0.161,8.13,NA,0.244,0.007,50,18,NA,0.024,0.137,0.005,0.132,1.96,7.7,16.2,0.342,0.005,0.0606,NA,0.5,NA,NA,222,0.405,0.012,0.747,0.586,NA,24,17.6,6,23.55
596916,"TF5.5A","2021-11-04","11:25:00",-77.1284,48.1,0.067,9.84,NA,0.22,0.005,25,26,NA,0.004,0.063,0.003,0.06,2.59,8,16.9,0.427,0.003,0.0648,NA,0.5,NA,NA,258,0.288,0.008,0.715,NA,NA,34,20.5,8,15.9
596917,"TF5.6","2021-10-05","11:15:00",-76.99057,17.7,0.129,8.08,NA,0.236,0.008,25,9,NA,0.017,0.112,0.007,0.105,1.32,7.73,10.4,0.213,0.008,0.042,NA,0.7,NA,NA,266,0.365,0.016,NA,NA,0.058,12,8.55,3,24.37
596918,"TF5.6","2021-11-04","10:55:00",-76.99057,31.9,0.035,9.06,NA,0.24,0.006,25,18,NA,0.008,0.027,0.002,0.0255,1.94,7.86,14,0.329,0.003,0.0564,0.19,0.6,NA,-1.03123,405,0.279,0.009,0.608,0.579,NA,24,15.8,6,17.09
608605,"LE5.1","2022-05-03","08:40:00",-76.64833,5.48,0.107,8.06,NA,0.244,0.003,25,46,NA,0.038,0.069,0.002,0.0675,1.88,7.57,7.15,0.239,0.014,0.0634,3.65,0.3,NA,1.11799,6537,0.351,0.017,0.59,0.483,0.0804,54,40.2,8,19.71
608606,"LE5.1","2022-05-18","09:00:00",-76.64833,9.81,0.097,8.13,NA,0.205,0.006,25,37,NA,0.019,0.078,0.002,0.0765,2.08,7.58,10.9,0.283,0.013,0.0707,3.37,0.2,NA,0.65637,6165,0.302,0.019,0.585,0.488,0.0897,46,33.9,9,20.86
608607,"LE5.1","2022-06-29","08:45:00",-76.64833,7.58,0.12,7.2,NA,0.234,0.004,25,19,NA,0.024,0.096,0.002,0.0945,1.27,7.62,3.36,0.188,0.024,0.0368,3.53,0.6,NA,-0.5503,6485,0.354,0.028,0.542,0.422,0.0648,26,16.9,7,26.22
608644,"RET5.2","2022-05-03","09:00:00",-76.78219,11.6,0.019,8.54,4.04,0.24,0.004,25,30,4.4899,0.007,0.012,0.002,0.0105,1.89,7.75,7.11,0.268,0.009,0.0616,0.85,0.3,0.23364,-0.99439,16.68,0.256,0.013,NA,0.50725,NA,38,28.7,8,19.57
608645,"RET5.2","2022-05-18","10:00:00",-76.78219,13.3,0.051,8.54,3.54,0.216,0.009,25,30,3.9507,0.01,0.041,0.002,0.0395,2.09,7.79,9.01,0.278,0.008,0.0866,0.64,0.2,0.14019,-1.43037,1302,0.267,0.017,NA,0.5035,0.1036,38,26.8,8,20.88
608646,"RET5.2","2022-06-29","09:15:00",-76.78219,12.1,0.047,7.11,4.43,0.23,0.007,25,20,2.9833,0.009,0.038,0.002,0.0365,1.43,7.65,6.23,0.217,0.016,0.0427,0.84,0.5,0.46729,-2.27802,1538,0.274,0.023,0.491,0.45275,0.0657,27,20.6,7,25.08
608688,"TF5.5","2022-04-13","11:40:00",-77.23283,25.5,0.193,10.28,3.67,0.15,0.007,75,15,2.1983,0.004,0.189,0.006,0.183,1.53,7.77,7.39,0.255,0.006,0.0504,NA,0.4,3.2243,NA,173,0.348,0.013,NA,NA,NA,19,13.9,4,16.48
608689,"TF5.5","2022-05-03","11:50:00",-77.23283,34.2,0.036,9.39,3.24,0.18,0.007,25,17,2.3223,0.007,0.029,0.003,0.026,1.99,7.86,20.3,0.335,0.003,0.0512,NA,0.6,1.4486,NA,181,0.22,0.01,0.555,NA,NA,23,6.88,6,21.25
608690,"TF5.5","2022-06-07","12:10:00",-77.23283,52.5,0.075,9.79,4.24,0.255,0.014,25,10,NA,0.013,0.062,0.006,0.056,2.57,8.64,13.8,0.408,0.004,0.0567,NA,0.4,2.33645,NA,147,0.33,0.018,0.738,0.663,0.0747,16,8.59,6,26.07
608691,"TF5.5A","2022-04-13","11:15:00",-77.1284,41.2,0.076,11.75,NA,0.16,0.007,25,14,NA,0.004,0.072,0.004,0.068,2.39,8.48,10.9,0.392,0.004,0.0505,NA,0.6,NA,NA,171,0.233,0.011,0.625,NA,NA,19,12.6,5,16.48
608692,"TF5.5A","2022-05-03","11:25:00",-77.1284,36.6,0.00375,10.45,NA,0.18625,0.007,25,16,NA,0.003,0.002,0.002,0,2.32,8.43,20.9,0.361,0.003,0.0606,NA,0.5,NA,NA,176,0.19,0.01,0.551,0.54725,NA,23,13.7,7,21.04
608693,"TF5.5A","2022-06-07","11:45:00",-77.1284,53.5,0.009,9.58,NA,0.24,0.01475,25,12,NA,0.007,0.002,0.002,0,2.48,8.57,13.2,0.347,0.003,0.057,NA,0.5,NA,NA,133,0.248,0.017,0.595,0.5865,0.074,19,10.2,7,25.95
608694,"TF5.6","2022-04-13","10:40:00",-76.99057,40,0.076,12.27,NA,0.232,0.007,25,9,NA,0.012,0.064,0.004,0.06,2.03,8.88,16.5,0.354,0.004,0.0484,NA,0.7,NA,NA,157,0.308,0.011,0.662,0.586,NA,14,9.79,5,16.39
608695,"TF5.6","2022-05-03","10:55:00",-76.99057,16.5,0.013,9.73,NA,0.18,0.007,25,15,NA,0.011,0.002,0.002,0,1.46,8.05,12.1,0.212,0.005,0.0446,NA,0.6,NA,NA,155,0.196,0.012,NA,0.3955,NA,19,12.9,4,20.25
608696,"TF5.6","2022-06-07","11:10:00",-76.99057,21.1,0.027,8.77,NA,0.225,0.011,25,6,NA,0.012,0.015,0.002,0.013,1.46,7.99,9.52,0.209,0.003,0.0386,NA,0.7,NA,NA,148,0.252,0.014,NA,NA,NA,11,7.64,5,26.1
608726,"LE5.1","2022-02-08","09:00:00",-76.64833,9.81,0.169,12.3,NA,0.25,0.008,25,6,NA,0.009,0.16,0.002,0.1585,0.819,7.95,1.66,0.135,0.005,0.0296,3.61,0.9,NA,2.88602,6626,0.422,0.013,NA,0.42725,NA,10,9.42,4,5.9
608727,"LE5.1","2022-03-16","08:45:00",-76.64833,18,0.219,10.69,NA,0.195,0.007,25,21,NA,0.01,0.209,0.002,0.2075,1.76,7.91,8.36,0.289,0.005,0.0559,2.27,0.4,NA,1.4713,4257,0.414,0.012,0.703,0.484,NA,28,25.6,7,10.78
608754,"RET5.2","2022-02-08","09:30:00",-76.78219,15.077,0.34,12.69,3.86,0.242,0.007,25,43,NA,0.045,0.295,0.003,0.292,3.35,7.93,11.027,0.418,0.011,0.1124,0.45,0.3,3.08411,0.39428,914,0.582,0.018,1,0.66,0.1304,54,42.1,11,4.74
608755,"RET5.2","2022-03-16","09:15:00",-76.78219,23.5,0.334,11.13,3,0.16,0.009,25,20,2.9423,0.004,0.33,0.002,0.328,1.66,8.21,6.27,0.269,0.007,0.0531,0.16,0.5,2.24299,-0.1576,331,0.497,0.016,0.766,NA,0.0691,26,20.3,6,10.52
608788,"TF5.5","2022-02-09","12:00:00",-77.23283,5.93,0.405,12.12,4.02,0.205,0.007,75,23,3.7491,0.049,0.356,0.006,0.35,1.46,7.54,2.88,0.161,0.013,0.0498,NA,0.2,3.59813,NA,163,0.61,0.02,NA,NA,0.0698,28,32.1,5,5.73
608789,"TF5.5","2022-03-01","10:15:00",-77.23283,8.81,0.391,11.06,2.84,0.148,0.007,1125,7,NA,0.057,0.334,0.005,0.329,0.8,7.71,1.79,0.128,0.008,0.0236,NA,0.8,3.27103,NA,211,0.539,0.015,NA,NA,0.0386,9,8.27,2,9.5
608790,"TF5.5A","2022-02-09","11:30:00",-77.1284,7.62,0.38,11.97,NA,0.182,0.008,125,15,NA,0.056,0.324,0.005,0.319,1.45,7.56,2.52,0.177,0.01,0.0438,NA,0.3,NA,NA,188,0.562,0.018,NA,NA,0.0618,20,26.6,5,5.89
608791,"TF5.6","2022-02-09","11:05:00",-76.99057,18.3,0.4,12.36,NA,0.173,0.003,25,16,NA,0.07,0.33,0.007,0.323,1.18,7.67,2.03,0.164,0.01,0.035,NA,0.5,NA,NA,214,0.573,0.013,NA,NA,NA,22,11,6,5.9
621200,"LE5.1","2022-08-02","09:15:00",-76.64833,6.89,0.063,6.4,NA,0.254,0.007,25,6,NA,0.019,0.044,0.01,0.034,1.15,7.5,1.8,0.169,0.029,0.0264,8.58,0.7,NA,2.38558,14862,0.317,0.036,0.486,0.423,0.0624,9,6.55,3,29.16
621201,"LE5.1","2022-08-18","08:40:00",-76.64833,5.02,0.178,6.27,NA,0.259,0.008,25,6,NA,0.011,0.167,0.107,0.06,0.596,7.28,0.55,0.098,0.042,0.0189,10.23,1,NA,4.29162,17466,0.437,0.05,0.535,NA,0.0689,9,4.24,3,26.91
621202,"LE5.1","2022-09-20","09:00:00",-76.64833,13.2,0.04625,7.67,NA,0.31875,0.009,25,3,NA,0.003,0.044,0.033,0.011,0.767,7.7,1.71,0.133,0.021,0.0211,9.64,1.4,NA,3.9807,16498,0.365,0.03,0.498,0.45175,0.0511,4,3.62,1,26.45
621235,"RET5.2","2022-08-02","09:45:00",-76.78219,8.04,0.104,6.16,3.71,0.26,0.009,25,14,0,0.031,0.073,0.013,0.06,1.21,7.38,3.82,0.174,0.025,0.0366,4.08,0.7,1.1215,-0.9661,7429,0.364,0.034,0.538,0.434,0.0706,18,14.2,4,29.11
